date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:03	65611/65611	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1004b%22	https://docs.exads.com/docs/assets/hires/create-zone-native.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/create-zone-native.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:04	29212/29212	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-721c%22	https://docs.exads.com/docs/assets/hires/native/sca-step2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/sca-step2.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:04	705796/705796	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-ac504%22	https://docs.exads.com/docs/assets/hires/native/sca-step1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/sca-step1.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:04	28278/28278	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6e76%22	https://docs.exads.com/docs/assets/hires/native/sca-step3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/sca-step3.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:04	24887/24887	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6137%22	https://docs.exads.com/docs/assets/hires/native/sca-step4.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/sca-step4.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:04	49805/49805	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-c28d%22	https://docs.exads.com/docs/assets/hires/native/mobile-breaking-point.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/mobile-breaking-point.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:05	105464/105464	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-19bf8%22	https://docs.exads.com/docs/assets/hires/native/sca-step6.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/sca-step6.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:05	37532/37532	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-929c%22	https://docs.exads.com/docs/assets/hires/native/scb-step2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step2.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:05	37419/37419	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-922b%22	https://docs.exads.com/docs/assets/hires/native/scb-step3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step3.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:06	31189/31189	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-79d5%22	https://docs.exads.com/docs/assets/hires/native/scb-step4.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step4.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:06	1026785/1026785	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-faae1%22	https://docs.exads.com/docs/assets/hires/native/scb-step1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step1.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:06	51727/51727	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-ca0f%22	https://docs.exads.com/docs/assets/hires/native/scb-step5.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step5.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:07	33644/33644	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-836c%22	https://docs.exads.com/docs/assets/hires/native/scc-step1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scc-step1.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:07	42111/42111	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-a47f%22	https://docs.exads.com/docs/assets/hires/native/scc-step2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scc-step2.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:07	33398/33398	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-8276%22	https://docs.exads.com/docs/assets/hires/native/scc-step3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scc-step3.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:07	105464/105464	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-19bf8%22	https://docs.exads.com/docs/assets/hires/native/scb-step7.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scb-step7.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:07	26452/26452	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6754%22	https://docs.exads.com/docs/assets/hires/native/scc-step4.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scc-step4.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:08	105465/105465	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-19bf9%22	https://docs.exads.com/docs/assets/hires/native/scc-step6.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/scc-step6.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:08	179033/179033	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-2bb59%22	https://docs.exads.com/docs/assets/hires/native/unresponsive2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/unresponsive2.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:08	37578/37578	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-92ca%22	https://docs.exads.com/docs/assets/hires/custom-css-native.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/custom-css-native.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:10	414611/414611	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-65393%22	https://docs.exads.com/docs/assets/hires/native-ad-css-class.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-class.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:10	371206/371206	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-5aa06%22	https://docs.exads.com/docs/assets/hires/native-ad-css-text-on-image.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-text-on-image.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:10	396129/396129	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-60b61%22	https://docs.exads.com/docs/assets/hires/native-ad-css-text-on-image-with-background.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-text-on-image-with-background.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:10	406082/406082	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-63242%22	https://docs.exads.com/docs/assets/hires/native-ad-css-size-of-text-box.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-size-of-text-box.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:11	405580/405580	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6304c%22	https://docs.exads.com/docs/assets/hires/native-ad-css-color-on-logo.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-color-on-logo.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:11	403580/403580	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6287c%22	https://docs.exads.com/docs/assets/hires/native-ad-css-logo-over-image.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-logo-over-image.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:11	406812/406812	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6351c%22	https://docs.exads.com/docs/assets/hires/native-ad-css-round-the-corners.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-round-the-corners.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:11	405329/405329	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-62f51%22	https://docs.exads.com/docs/assets/hires/native-ad-css-other-options.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-other-options.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:11	406217/406217	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-632c9%22	https://docs.exads.com/docs/assets/hires/native-ad-css-change-padding.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-change-padding.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:12	406712/406712	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-634b8%22	https://docs.exads.com/docs/assets/hires/native-ad-css-customise-background-color.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-customise-background-color.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:12	405822/405822	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-6313e%22	https://docs.exads.com/docs/assets/hires/native-ad-css-set-border.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native-ad-css-set-border.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:12	55997/55997	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-dabd%22	https://docs.exads.com/docs/assets/hires/campaign-types-advanced.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/campaign-types-advanced.png	(from https://docs.exads.com/docs/publisher-internal-campaign/)
10:51:12	30423/30423	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-76d7%22	https://docs.exads.com/docs/assets/hires/standard-internal-filter-statistics.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/standard-internal-filter-statistics.png	(from https://docs.exads.com/docs/publisher-internal-campaign/)
10:51:13	124700/124700	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1e71c%22	https://docs.exads.com/docs/assets/hires/ad-exchange-statistics.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/ad-exchange-statistics.png	(from https://docs.exads.com/docs/publisher-internal-campaign/)
10:51:13	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Aug%202025%2002:51:13%20GMT	https://docs.exads.com/docs/Publisher-IAB-TCFv2.0	C:/My%20Websites/doc/gatherstar/docs/Publisher-IAB-TCFv2.0	(from https://docs.exads.com/docs/publisher-internal-campaign/)
10:51:13	52007/52007	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-cb27%22	https://docs.exads.com/docs/assets/hires/accountprofilepaymentsetting2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/accountprofilepaymentsetting2.png	(from https://docs.exads.com/docs/publisher-payments/)
10:51:14	339884/339884	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-52fac%22	https://docs.exads.com/docs/assets/hires/publisher-payments.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/publisher-payments.png	(from https://docs.exads.com/docs/publisher-payments/)
10:51:14	32409/32409	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-7e99%22	https://docs.exads.com/docs/assets/hires/referral-program-tab.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/referral-program-tab.png	(from https://docs.exads.com/docs/publisher-referral-program/)
10:51:14	95327/95327	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1745f%22	https://docs.exads.com/docs/assets/hires/referral-program-update.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/referral-program-update.png	(from https://docs.exads.com/docs/publisher-referral-program/)
10:51:15	156327/156327	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-262a7%22	https://docs.exads.com/docs/assets/hires/neverblock.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/neverblock.png	(from https://docs.exads.com/docs/neverblock/)
10:51:15	39946/39946	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-9c0a%22	https://docs.exads.com/docs/assets/hires/rtb-publisher-rtb-enabled.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-publisher-rtb-enabled.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:15	166507/166507	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-28a6b%22	https://docs.exads.com/docs/assets/hires/rtb-advertiser-exchange-campaign.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-advertiser-exchange-campaign.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:15	65433/65433	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-ff99%22	https://docs.exads.com/docs/assets/hires/rtb-advertiser-exchange-options.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-advertiser-exchange-options.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:15	91292/91292	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1649c%22	https://docs.exads.com/docs/assets/hires/rtb-advertiser-exchange-endpoint.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-advertiser-exchange-endpoint.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:16	136497/136497	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-21531%22	https://docs.exads.com/docs/assets/hires/rtb-advertiser-exchange-targeting.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-advertiser-exchange-targeting.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:16	113480/113480	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1bb48%22	https://docs.exads.com/docs/assets/hires/rtb-advertiser-exchange-zones.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-advertiser-exchange-zones.png	(from https://docs.exads.com/docs/advertising-demand/)
10:51:17	4561/4561	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-11d1%22	https://docs.exads.com/docs/assets/hires/crop_anchor_point.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/crop_anchor_point.png	(from https://docs.exads.com/docs/rtb-advertisers/open-rtb/bid-response/open-rtb-advertisers-response/)
10:51:18	197452/197452	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-3034c%22	https://docs.exads.com/docs/assets/hires/integrate-step1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integrate-step1.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:19	112834/112834	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1b8c2%22	https://docs.exads.com/docs/assets/hires/integrate-step2.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integrate-step2.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:19	908801/908801	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-dde01%22	https://docs.exads.com/docs/assets/hires/integration-spreadsheet-example.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integration-spreadsheet-example.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:19	127807/127807	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1f33f%22	https://docs.exads.com/docs/assets/hires/integrate-step3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integrate-step3.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:20	93445/93445	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-16d05%22	https://docs.exads.com/docs/assets/hires/integrate-step4.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integrate-step4.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:20	136700/136700	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-215fc%22	https://docs.exads.com/docs/assets/hires/integrate-step5.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/integrate-step5.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:20	144738/144738	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-23562%22	https://docs.exads.com/docs/assets/hires/exads-integration-stats.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/exads-integration-stats.png	(from https://docs.exads.com/docs/rtb-advertisers/exads-rtb/exads-rtb-advertisers/)
10:51:20	53880/53880	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-d278%22	https://docs.exads.com/docs/assets/hires/rtb-publisher-rtb-banner.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-publisher-rtb-banner.png	(from https://docs.exads.com/docs/publishing-supply/)
10:51:21	36749/36749	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-8f8d%22	https://docs.exads.com/docs/assets/hires/rtb-publisher-zone.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-publisher-zone.png	(from https://docs.exads.com/docs/publishing-supply/)
10:51:21	33243/33243	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-81db%22	https://docs.exads.com/docs/assets/hires/Snippet_for_rtb.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/Snippet_for_rtb.png	(from https://docs.exads.com/docs/publishing-supply/)
10:51:21	849111/849111	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-cf4d7%22	https://docs.exads.com/docs/assets/hires/native/unresponsive3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/native/unresponsive3.png	(from https://docs.exads.com/docs/native-ad-setup/)
10:51:21	120228/120228	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1d5a4%22	https://docs.exads.com/docs/assets/hires/rtb-publisher-real-time-bidding.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/rtb-publisher-real-time-bidding.png	(from https://docs.exads.com/docs/publishing-supply/)
10:51:22	174768/174768	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-2aab0%22	https://docs.exads.com/docs/assets/hires/list-api.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/list-api.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:22	16208/16208	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-3f50%22	https://docs.exads.com/docs/assets/hires/api-1st.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/api-1st.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:23	17169/17169	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-4311%22	https://docs.exads.com/docs/assets/hires/api1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/api1.png	(from https://docs.exads.com/docs/developer-api/)
10:51:23	46806/46806	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-b6d6%22	https://docs.exads.com/docs/assets/hires/API-uses5.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/API-uses5.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:23	17632/17632	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-44e0%22	https://docs.exads.com/docs/assets/hires/api3.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/api3.png	(from https://docs.exads.com/docs/developer-api/)
10:51:24	111056/111056	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-1b1d0%22	https://docs.exads.com/docs/assets/hires/2017-10-13_161038a.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/2017-10-13_161038a.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:24	111038/111038	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-1b1be%22	https://docs.exads.com/docs/assets/hires/2017-10-13_161051a.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/2017-10-13_161051a.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:24	11488/11488	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-2ce0%22	https://docs.exads.com/docs/assets/hires/Get-campaign-3.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/Get-campaign-3.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:25	98622/98622	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-1813e%22	https://docs.exads.com/docs/assets/hires/Campaign-id-1.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/Campaign-id-1.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:25	9427/9427	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-24d3%22	https://docs.exads.com/docs/assets/hires/camp-pause2.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/camp-pause2.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:25	68927/68927	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-10d3f%22	https://docs.exads.com/docs/assets/hires/pause-1.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/pause-1.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:26	11108/11108	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-2b64%22	https://docs.exads.com/docs/assets/hires/camp-put1.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/camp-put1.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:26	72971/72971	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-11d0b%22	https://docs.exads.com/docs/assets/hires/Campaign-id-2.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/Campaign-id-2.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:26	88750/88750	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-15aae%22	https://docs.exads.com/docs/assets/hires/1h.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/1h.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:26	92442/92442	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-1691a%22	https://docs.exads.com/docs/assets/hires/1g.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/1g.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:27	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Aug%202025%2002:51:27%20GMT	https://docs.exads.com/docs/api-manual-changelog	C:/My%20Websites/doc/gatherstar/docs/api-manual-changelog	(from https://docs.exads.com/docs/api-manual-global-stats/)
10:51:27	91607/91607	---M--	200	added ('OK')	image/jpeg	etag:%2268a5d86e-165d7%22	https://docs.exads.com/docs/assets/hires/response-body.jpg	C:/My%20Websites/doc/gatherstar/docs/assets/hires/response-body.jpg	(from https://docs.exads.com/docs/developer-api/)
10:51:27	65349/65349	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-ff45%22	https://docs.exads.com/docs/assets/hires/bitpaypayment.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/bitpaypayment.png	(from https://docs.exads.com/docs/blog-bitpay-payment-publishers/)
10:51:28	101046/101046	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-18ab6%22	https://docs.exads.com/docs/assets/hires/statistics-saving-filters-options.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/statistics-saving-filters-options.png	(from https://docs.exads.com/docs/blog-saving-filters-on-statistics/)
10:51:28	243178/243178	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-3b5ea%22	https://docs.exads.com/docs/assets/blog/safecharge-payment-method.png	C:/My%20Websites/doc/gatherstar/docs/assets/blog/safecharge-payment-method.png	(from https://docs.exads.com/docs/blog-auto-recharge-safecharge/)
10:51:29	111289/111289	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1b2b9%22	https://docs.exads.com/docs/assets/hires/statistics-update-saveas.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/statistics-update-saveas.png	(from https://docs.exads.com/docs/blog-saving-filters-on-statistics/)
10:51:29	17370/17370	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-43da%22	https://docs.exads.com/docs/assets/hires/statistics-rename-delete.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/statistics-rename-delete.png	(from https://docs.exads.com/docs/blog-saving-filters-on-statistics/)
10:51:29	77755/77755	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-12fbb%22	https://docs.exads.com/docs/assets/hires/unionpay.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/unionpay.png	(from https://docs.exads.com/docs/blog-unionpay-with-safecharge-integration/)
10:51:29	40565/40565	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-9e75%22	https://docs.exads.com/docs/assets/blog/video-cta-advertiser.png	C:/My%20Websites/doc/gatherstar/docs/assets/blog/video-cta-advertiser.png	(from https://docs.exads.com/docs/blog-video-cta/)
10:51:30	56307/56307	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-dbf3%22	https://docs.exads.com/docs/assets/blog/video-cta-publisher.png	C:/My%20Websites/doc/gatherstar/docs/assets/blog/video-cta-publisher.png	(from https://docs.exads.com/docs/blog-video-cta/)
10:51:30	44310/44310	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-ad16%22	https://docs.exads.com/docs/assets/hires/conversion-tracking-goal-form.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/conversion-tracking-goal-form.png	(from https://docs.exads.com/docs/blog-conversion-tracking-improvements/)
10:51:31	281096/281096	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-44a08%22	https://docs.exads.com/docs/assets/hires/circlepayment1.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/circlepayment1.png	(from https://docs.exads.com/docs/blog-Circle-Advertiser-Payment/)
10:51:31	32984/32984	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-80d8%22	https://docs.exads.com/docs/assets/hires/conversion-tracking-new-goal.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/conversion-tracking-new-goal.png	(from https://docs.exads.com/docs/blog-conversion-tracking-improvements/)
10:51:31	111231/111231	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1b27f%22	https://docs.exads.com/docs/assets/hires/statistics-saved-report.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/statistics-saved-report.png	(from https://docs.exads.com/docs/blog-saving-filters-on-statistics/)
10:51:31	151836/151836	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-2511c%22	https://docs.exads.com/docs/assets/hires/conversion-tracking-statistics.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/conversion-tracking-statistics.png	(from https://docs.exads.com/docs/blog-conversion-tracking-improvements/)
10:51:32	199883/199883	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-30ccb%22	https://docs.exads.com/docs/assets/hires/Native-Campaigns-On-In-page-Push-and-Push-Notifications.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/Native-Campaigns-On-In-page-Push-and-Push-Notifications.png	(from https://docs.exads.com/docs/blog-Native-Campaigns-On-Push-and-In-page-Push-Notifications-Zones/)
10:51:33	71242/71242	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-1164a%22	https://docs.exads.com/docs/assets/blog/shift4-payment-method.png	C:/My%20Websites/doc/gatherstar/docs/assets/blog/shift4-payment-method.png	(from https://docs.exads.com/docs/blog-auto-recharge-card-payment/)
10:51:33	719424/719424	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-afa40%22	https://docs.exads.com/docs/assets/hires/dash-custom-title.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/dash-custom-title.png	(from https://docs.exads.com/docs/blog-dashboard-custom-title/)
10:51:34	88841/88841	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-15b09%22	https://docs.exads.com/docs/assets/hires/circlepayment.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/circlepayment.png	(from https://docs.exads.com/docs/blog-Circle-Payment/)
10:51:34	31496/31496	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-7b08%22	https://docs.exads.com/docs/assets/hires/accountwide-blocking-sites.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/accountwide-blocking-sites.png	(from https://docs.exads.com/docs/blog-accountwide-blocking-sites/)
10:51:34	43697/43697	---M--	200	added ('OK')	image/png	etag:%2268a5d86e-aab1%22	https://docs.exads.com/docs/assets/hires/bidder-example.png	C:/My%20Websites/doc/gatherstar/docs/assets/hires/bidder-example.png	(from https://docs.exads.com/docs/blog-bidder-improvements/)
